darkstore_id,latitude,longitude,avg_orders_last_2w,avg_distance_km_last_2w,avg_active_riders_last_2w,order_std_last_2w,rider_std_last_2w,temperature_c,rainfall_mm,humidity_percent,aqi,extreme_heat_hours_week,heavy_rain_hours_week,total_active_riders_week,num_claims_last_week,avg_earning_per_hour_last2w
DS_3213,12.679253,79.811087,212,5.3,86,31.7,25.14,28.8,1.08,69.31,158,8,13,227,28,1860.81
DS_3214,13.19395,80.190467,248,10.17,13,45.22,10.4,43.53,11.47,55.95,161,23,32,107,29,2392.55
DS_3215,12.729598,80.065623,249,11.94,63,11.89,13.34,25.64,13.77,64.98,221,6,15,248,24,2258.24
DS_3216,12.617551,80.154585,276,10.41,91,6.94,8.34,34.25,6.52,58.7,236,25,24,136,19,2499.35
DS_3217,12.665284,80.193981,97,5.46,113,28.99,20.1,31.27,12.27,72.03,78,25,9,428,9,1061.21
DS_3218,12.501992,80.019357,103,9.11,92,48.85,20.93,38.3,1.04,64.36,66,4,5,228,30,724.15
DS_3219,13.21874,80.006576,287,7.34,89,36.94,4.85,41.79,1.99,40.23,67,14,20,127,0,2562.87
DS_3220,13.232401,80.313381,152,9.87,61,18.73,21.3,32.21,14.04,72.48,217,17,16,96,9,1417.28
DS_3221,13.014933,80.409894,85,3.53,91,35.09,20.78,33.54,7.36,61.11,112,17,8,486,17,585.87
DS_3222,12.661363,79.934807,55,8.38,89,6.8,3.95,44.64,13.43,57.08,131,19,8,183,48,459.06
DS_3223,12.583554,79.868333,248,9.74,57,26.18,17.99,40.68,16.63,44.71,124,22,16,202,35,1813.53
DS_3224,12.519129,80.428457,61,9.61,104,15.68,19.58,42.94,17.05,51.02,222,1,22,436,12,471.94
DS_3225,12.665748,80.044927,152,11.64,98,7.21,14.61,33.78,3.44,51.19,253,12,8,318,31,1270.77
DS_3226,13.390856,80.185922,236,2.58,75,16.25,27.34,29.68,9.73,86.77,128,17,8,164,21,2033.52
DS_3227,12.741537,80.05168,114,5.46,119,37.51,11.87,33.24,14.68,61.63,139,9,1,102,5,1005.53
DS_3228,12.854271,79.888062,227,6.77,63,29.8,4.81,39.32,15.48,42.1,298,10,0,291,32,1997.82
DS_3229,12.605345,80.212532,220,5.1,101,6.05,21.14,27.19,15.69,46.94,180,20,9,372,0,1930.79
DS_3230,12.722361,80.167599,220,5.1,89,23.44,19.34,30.41,4.56,43.95,180,20,2,336,2,1860.18
DS_3231,13.019225,79.942095,226,3.76,63,38.85,29.7,25.93,3.85,69.44,215,7,9,432,4,1997.54
DS_3232,13.107753,80.116308,138,10.13,109,47.96,9.25,33.65,11.8,49.33,148,15,8,116,49,1114.07
DS_3233,12.745352,80.357863,253,11.08,54,44.35,13.68,41.55,14.82,64.93,250,25,24,386,26,2364.44
DS_3234,12.557732,80.213298,232,2.82,49,5.07,15.45,25.49,6.38,58.5,156,16,14,232,11,2037.05
DS_3235,12.891033,79.867842,140,3.55,44,14.84,26.26,38.51,2.09,80.19,89,5,2,280,32,1246.61
DS_3236,12.734203,80.183615,136,4.28,33,14.35,14.19,43.65,14.33,56.02,117,27,29,499,40,1329.51
DS_3237,12.719554,80.291917,260,7.09,44,23.59,23.85,29.74,5.99,62.91,231,16,2,438,26,2356.98
DS_3238,13.459863,80.354892,262,9.91,103,34.06,7.24,38.87,3.33,76.06,297,11,3,442,48,2271.17
DS_3239,13.1163,80.240382,227,2.71,46,11.89,14.06,44.5,2.95,61.67,69,23,16,334,12,2061.5
DS_3240,13.056878,79.906861,70,8.37,84,46.21,7.18,44.25,6.3,79.66,64,11,21,212,45,544.02
DS_3241,12.915775,80.297121,137,3.49,118,39.97,28.64,29.7,11.85,73.08,142,13,5,153,10,1022.7
DS_3242,12.928944,80.274139,62,11.71,43,23.87,7.8,27.01,7.17,60.53,182,3,10,212,10,585.05
DS_3243,13.040905,79.817099,219,10.99,111,31.28,14.31,27.97,0.41,65.2,88,16,11,355,35,1878.27
DS_3244,13.19643,80.088223,292,11.5,112,29.38,5.22,39.04,1.94,88.36,89,21,36,335,40,2638.13
DS_3245,13.202146,80.033065,277,3.06,33,31.2,27.88,39.52,5.81,73.08,184,11,14,320,49,2507.59
DS_3246,12.671694,80.268588,169,6.88,102,43.71,19.84,38.48,13.19,85.25,249,9,12,78,3,1426.03
DS_3247,13.000113,79.951295,192,3.65,13,14.01,28.99,31.72,1.97,48.94,145,14,5,458,43,1799.09
DS_3248,12.911958,80.21361,227,8.0,114,35.77,4.14,28.4,11.21,64.16,149,10,30,124,17,1975.72
DS_3249,13.370527,80.439244,178,4.33,59,9.82,7.72,36.62,2.4,85.43,82,15,2,362,17,1553.23
DS_3250,13.131419,80.358462,100,9.71,103,25.66,13.26,34.67,4.23,56.13,167,11,20,161,27,883.5
DS_3251,13.032504,80.44502,211,8.44,87,33.61,19.78,39.58,3.44,88.38,86,18,13,297,5,1876.49
DS_3252,12.615395,80.484954,91,7.72,33,5.56,11.9,33.83,1.34,44.85,81,20,24,356,42,913.75
DS_3253,13.105638,79.807469,111,10.25,111,9.86,22.22,31.77,13.43,85.13,92,13,22,373,4,877.46
DS_3254,12.617204,80.235919,144,7.0,107,9.11,7.46,30.87,9.27,62.26,240,5,9,429,47,1080.21
DS_3255,12.837207,80.088988,291,4.7,45,21.86,19.22,29.23,16.62,43.69,85,8,4,295,10,2574.14
DS_3256,12.642842,80.401898,209,8.21,88,32.99,13.75,30.31,1.98,83.98,147,21,1,107,4,1842.84
DS_3257,13.192074,79.97627,149,11.57,44,49.82,16.72,26.9,2.89,52.6,98,0,5,189,8,1333.08
DS_3258,12.706252,80.486721,110,8.01,38,16.43,18.38,31.94,6.13,41.11,74,30,27,374,22,721.14
DS_3259,12.891859,80.229596,142,8.3,45,11.12,4.62,25.73,15.32,46.79,157,16,18,411,10,1341.84
DS_3260,13.395675,80.355476,231,11.35,77,23.66,27.95,28.73,6.12,72.96,145,19,22,292,14,2061.18
DS_3261,12.704316,79.85992,251,7.15,88,11.57,24.22,39.94,8.17,88.89,115,18,36,470,24,2277.42
DS_3262,13.007805,79.928421,235,11.96,20,6.1,14.95,31.51,6.03,45.57,58,7,20,458,16,2177.46
DS_3263,12.919272,80.330883,262,3.6,64,30.38,17.78,38.36,1.6,63.1,279,10,10,373,49,2343.32
DS_3264,12.518124,79.815391,277,7.37,58,44.58,3.88,39.34,18.79,49.03,270,33,28,457,25,2589.24
DS_3265,13.292758,80.371815,201,4.13,88,43.74,16.44,36.62,10.97,77.25,151,8,14,341,13,1745.69
DS_3266,12.569046,79.809764,204,6.53,66,9.54,14.51,44.17,15.76,45.9,195,18,2,299,38,1814.98
DS_3267,12.974255,80.259983,70,3.71,94,11.64,13.11,25.43,13.17,51.99,71,6,1,179,47,483.99
DS_3268,13.060678,80.055566,67,4.23,108,27.1,25.01,39.77,10.29,49.82,148,5,6,340,8,297.13
DS_3269,13.128426,80.228046,293,4.11,96,21.55,7.91,44.18,1.79,67.63,64,17,4,174,26,1834.03
DS_3270,13.188632,80.287222,104,5.2,64,36.64,7.76,42.25,12.85,83.66,56,4,20,405,34,896.54
DS_3271,12.753272,80.039733,117,3.35,65,27.27,17.09,28.36,3.11,65.55,190,26,18,313,26,1060.07
DS_3272,12.509979,79.875574,96,10.09,83,5.91,21.55,31.54,8.29,42.91,155,18,16,250,15,858.57
DS_3273,13.223444,79.848752,103,4.21,13,17.81,3.61,28.45,12.58,68.17,213,4,8,333,21,948.79
DS_3274,13.035657,80.212255,67,6.17,118,45.57,17.74,37.03,15.64,79.88,65,24,7,237,29,468.34
DS_3275,13.336118,80.164459,177,2.16,34,28.02,11.06,39.24,13.7,46.61,218,31,15,487,25,1660.82
DS_3276,13.321388,80.319541,250,3.05,11,40.91,23.44,31.34,13.43,43.64,70,24,1,431,38,2299.23
DS_3277,13.343326,80.156815,293,10.96,111,23.1,15.66,35.79,2.98,49.39,77,8,9,409,38,2500.21
DS_3278,12.985095,80.095712,241,10.37,28,35.46,25.52,38.82,6.92,77.3,123,30,22,93,32,2277.73
DS_3279,12.833628,80.078661,98,10.41,97,12.61,13.72,33.43,0.86,69.58,132,7,22,59,39,812.14
DS_3280,13.291558,79.818513,143,6.11,17,38.14,25.33,42.08,14.39,67.03,66,10,10,54,0,890.09
DS_3281,12.951294,80.03489,212,3.42,73,40.4,22.35,40.43,19.05,52.47,114,21,4,406,11,1347.17
DS_3282,12.683442,80.483214,286,3.08,15,9.06,25.36,26.29,5.28,56.61,190,5,13,425,16,2612.73
DS_3283,13.354974,80.411489,271,8.06,93,13.25,24.94,37.42,1.75,88.29,85,20,35,224,24,2429.05
DS_3284,13.38256,80.030565,216,10.28,23,25.83,16.13,29.71,9.51,52.03,288,16,9,208,28,2017.07
DS_3285,12.96631,80.211457,287,11.0,113,33.68,12.94,36.15,17.13,85.08,107,21,19,293,41,2551.06
DS_3286,12.5757,80.393108,235,4.89,79,33.69,23.66,44.14,11.04,69.03,283,10,22,78,27,2044.89
DS_3287,12.887826,80.108892,106,5.21,85,35.07,12.76,42.58,0.94,46.16,69,14,1,436,18,851.12
DS_3288,13.303538,79.812571,55,3.01,114,37.15,5.41,33.09,19.49,63.37,282,11,17,203,40,359.64
DS_3289,13.401774,79.852157,255,9.74,80,27.76,26.19,30.83,16.57,87.43,153,8,0,144,9,2454.23
DS_3290,12.703473,80.157275,287,4.76,66,30.87,13.72,29.69,2.63,60.93,229,9,0,51,10,2480.27
DS_3291,12.566974,80.478608,270,6.81,118,5.38,6.58,35.65,18.44,83.17,55,14,16,384,9,2311.87
DS_3292,13.37735,80.285247,273,11.29,39,12.5,20.45,27.28,9.01,52.82,72,16,5,141,29,2503.11
DS_3293,12.889405,79.849641,127,9.52,89,27.44,27.02,35.99,7.44,68.55,219,25,24,105,48,1031.85
DS_3294,13.041761,79.932553,69,2.53,17,38.55,26.25,25.03,9.22,82.19,201,21,20,285,6,689.58
DS_3295,13.468066,80.339926,99,2.08,23,41.4,17.97,31.48,16.69,86.03,293,7,23,447,4,925.08
DS_3296,12.566565,80.389008,58,9.87,57,37.8,5.38,29.4,13.19,64.29,290,16,20,381,27,595.9
DS_3297,13.148318,80.232386,253,7.53,93,26.89,21.81,44.42,1.18,71.98,54,10,0,64,19,2540.96
DS_3298,12.574105,80.251096,191,9.2,37,17.66,19.44,39.54,19.15,40.15,209,10,23,134,31,1804.16
DS_3299,12.875469,79.819836,169,3.57,15,25.01,8.67,31.99,2.96,52.66,95,15,19,429,11,1586.57
DS_3300,13.303815,80.379971,200,10.72,39,5.42,27.31,26.86,14.91,53.94,66,24,7,423,4,1778.16
DS_3301,12.933472,80.351793,97,9.73,13,31.91,5.34,35.34,12.72,44.67,124,21,12,303,29,982.8
DS_3302,13.497182,79.981325,275,10.91,109,8.36,13.07,29.27,3.75,53.98,76,8,13,270,32,2347.12
DS_3303,13.059059,80.296074,129,5.41,76,11.54,5.55,35.73,3.41,56.06,245,0,7,298,9,1030.39
DS_3304,12.821162,79.950398,259,4.76,19,33.17,27.62,41.71,17.41,88.44,72,19,21,94,38,2436.89
DS_3305,12.720111,79.828231,105,3.52,111,5.6,3.96,37.32,8.39,73.43,136,5,0,352,26,746.4
DS_3306,12.850521,79.940796,282,11.3,36,30.81,14.5,37.68,13.09,61.3,162,24,12,69,11,1795.05
DS_3307,12.872533,79.92504,170,3.77,91,33.73,26.27,35.82,10.08,89.4,170,4,0,173,1,1365.91
DS_3308,12.568714,80.036424,89,3.19,54,40.47,9.79,43.55,14.55,47.66,211,22,9,195,29,755.99
DS_3309,12.869574,80.092915,146,3.93,84,8.06,5.84,43.64,9.58,63.8,198,21,4,279,40,1224.84
DS_3310,12.964239,80.155977,246,9.71,109,5.13,6.43,35.25,5.75,72.35,199,21,22,384,4,2156.15
DS_3311,13.222738,80.133728,216,10.9,113,39.51,13.93,31.12,7.27,42.78,114,8,19,110,36,1821.37
DS_3312,13.156729,79.989472,251,10.11,44,18.05,14.57,34.19,17.18,75.85,209,4,12,170,13,2275.31
DS_3313,13.208766,79.820419,135,7.63,117,44.92,22.39,28.73,9.36,44.99,239,30,9,305,25,1029.56
DS_3314,12.508364,80.223571,92,11.94,22,13.32,9.42,37.73,4.27,47.01,77,34,17,253,49,973.55
DS_3315,12.717667,80.077021,285,2.69,64,31.35,21.95,35.0,18.69,47.98,131,18,2,54,7,2515.37
DS_3316,13.161684,80.009071,274,10.67,96,9.92,29.97,27.07,15.93,86.44,56,19,14,363,30,2422.83
DS_3317,12.983989,80.406859,171,6.28,52,23.12,26.33,28.95,1.11,74.16,231,14,1,386,2,1363.88
DS_3318,12.505313,80.32272,208,6.55,82,44.69,20.16,34.59,19.98,72.77,151,8,4,126,27,1746.26
DS_3319,13.304495,80.400436,119,3.28,77,32.38,28.38,42.75,13.9,67.77,247,13,3,365,13,1020.18
DS_3320,13.27281,80.146488,149,2.33,52,36.03,29.76,36.33,3.21,54.64,63,11,9,190,10,1295.85
DS_3321,13.048419,79.891652,180,5.17,49,15.17,18.4,38.63,4.74,71.04,271,16,20,149,28,1661.19
DS_3322,12.566463,80.287355,181,3.75,40,46.52,10.39,31.78,13.85,60.51,232,14,8,257,39,1375.28
DS_3323,13.266515,79.944252,297,6.83,12,33.06,27.7,36.43,15.6,47.27,107,29,35,345,11,2846.85
DS_3324,13.083714,80.108861,204,3.47,109,9.76,25.79,33.95,4.78,74.48,93,24,8,244,42,1717.22
DS_3325,13.28196,79.845501,279,3.38,26,5.7,5.28,38.18,5.14,46.48,223,16,8,229,8,2553.72
DS_3326,13.251747,80.377716,138,10.77,89,5.72,28.28,26.01,6.14,49.53,63,23,23,307,35,1280.03
DS_3327,13.303002,79.888158,278,11.21,48,7.3,12.89,34.87,11.96,80.88,93,23,24,486,18,2591.75
DS_3328,13.018008,80.432168,76,11.64,75,46.02,11.7,30.92,3.44,73.01,218,24,3,244,6,668.79
DS_3329,12.640325,80.404961,154,8.81,78,21.13,12.27,31.52,2.08,71.55,122,8,7,188,16,1322.11
DS_3330,13.171157,80.125208,149,9.71,106,18.42,11.64,44.22,13.58,60.91,272,12,17,60,47,1202.03
DS_3331,13.120474,80.321058,287,10.36,86,23.74,16.93,28.65,15.58,59.81,51,21,8,315,22,2541.61
DS_3332,13.242253,80.233612,224,8.59,85,23.43,18.65,31.22,10.02,74.51,259,23,37,77,11,1988.89
DS_3333,12.669881,80.362153,109,5.3,28,15.73,14.49,35.2,7.28,77.0,54,4,2,168,6,911.63
DS_3334,12.694975,80.102264,85,3.56,31,9.13,14.14,42.26,8.64,65.51,139,13,5,444,24,573.19
DS_3335,13.39041,80.350066,167,4.37,113,9.89,22.91,33.33,7.77,88.46,136,6,22,298,13,1380.45
DS_3336,13.249978,80.12372,223,10.4,17,31.96,3.08,39.88,19.2,87.78,189,24,18,56,30,2122.88
DS_3337,13.408228,80.458676,110,8.96,117,22.86,28.57,42.13,15.36,60.62,127,4,4,462,24,796.39
DS_3338,13.258715,80.14046,219,6.56,77,45.61,22.29,31.2,4.16,81.03,176,11,16,498,10,1944.99
DS_3339,13.097155,80.123833,56,2.29,80,25.87,22.1,32.86,7.68,67.16,126,2,18,485,10,462.68
DS_3340,13.154133,80.34955,207,4.66,95,27.66,14.39,32.13,10.88,65.59,148,8,23,192,6,1786.84
DS_3341,13.389128,80.375104,99,9.29,27,46.77,29.08,41.66,12.26,42.75,96,9,2,56,42,961.69
DS_3342,13.078807,80.188142,165,7.12,15,27.57,3.01,25.89,9.36,68.7,128,0,7,104,2,1606.51
DS_3343,13.132391,79.925858,224,6.36,13,27.59,5.06,31.17,16.2,85.03,212,13,8,436,14,2075.84
DS_3344,12.656477,80.127431,270,5.14,50,21.34,24.71,38.59,15.35,79.01,165,0,21,69,2,1555.76
DS_3345,12.973921,80.477651,217,8.07,118,36.97,22.94,36.31,10.1,79.32,196,9,22,429,40,1834.96
DS_3346,13.216397,80.32709,177,11.66,60,22.65,10.33,33.73,17.09,48.0,128,10,21,52,16,1639.62
DS_3347,12.770943,80.367814,282,11.01,21,31.47,19.06,35.8,15.02,57.92,240,31,16,462,48,2279.89
DS_3348,12.702254,79.822978,54,2.3,46,25.13,17.37,28.95,15.57,51.66,164,1,13,69,43,446.82
DS_3349,12.813827,80.127502,119,6.81,11,28.79,17.23,33.61,19.13,55.8,57,22,22,315,6,1194.82
DS_3350,12.741501,80.252635,235,5.29,12,42.22,19.08,35.03,5.33,68.98,72,1,9,494,10,2154.27
DS_3351,12.714913,80.381023,221,7.11,54,23.62,29.83,43.02,5.35,58.24,62,33,29,276,45,1804.25
DS_3352,12.924851,79.834492,248,8.06,94,15.35,29.66,30.22,17.78,68.03,72,23,2,395,19,2217.31
DS_3353,13.407839,80.396707,280,4.0,48,30.66,29.51,42.36,15.44,61.93,80,23,10,399,0,2544.54
DS_3354,13.00706,80.183881,81,9.82,86,47.19,17.81,37.88,18.53,54.33,207,7,2,267,31,636.48
DS_3355,12.68792,79.93812,128,6.75,63,36.19,11.59,25.41,1.26,44.77,219,2,3,214,37,1061.6
DS_3356,12.576972,80.022079,164,11.92,87,18.88,18.12,39.49,12.56,84.59,179,8,16,389,20,1444.02
DS_3357,13.196156,79.997351,126,2.25,103,48.33,19.81,25.71,2.89,40.57,188,15,13,100,30,956.22
DS_3358,12.882799,80.171601,259,3.9,27,20.42,11.41,44.95,10.08,40.08,202,15,1,422,16,2342.61
DS_3359,13.321831,79.83618,123,8.9,22,49.25,20.08,42.45,3.11,81.34,206,16,16,219,24,1215.91
DS_3360,13.159511,79.910975,217,8.95,23,13.64,19.79,30.95,2.56,89.84,71,5,4,402,40,1955.27
DS_3361,13.296241,80.368885,106,7.82,50,49.98,27.39,30.15,0.24,76.36,175,19,21,79,32,1009.66
DS_3362,12.771946,79.892823,60,11.72,49,8.42,9.42,32.63,12.6,40.76,196,23,24,293,11,641.61
DS_3363,13.192359,79.963377,217,6.15,98,37.1,21.84,32.12,7.18,51.33,250,19,1,94,27,1845.81
DS_3364,12.764062,80.117359,153,6.17,110,38.32,15.17,32.45,2.1,88.59,218,19,11,264,48,1276.67
DS_3365,13.439068,80.161985,224,11.1,100,35.58,6.51,31.37,6.46,80.43,215,10,8,405,25,1926.62
DS_3366,13.136374,80.334527,179,7.38,96,39.99,11.54,37.42,3.38,68.34,206,7,22,457,35,1505.32
DS_3367,12.824512,80.113133,268,5.54,80,26.23,4.55,28.29,18.83,51.84,123,19,8,464,7,2400.94
DS_3368,12.769512,80.352905,229,9.19,57,7.44,11.62,41.92,6.4,40.72,71,0,19,72,31,2050.8
DS_3369,12.690927,80.232842,167,8.2,19,21.1,4.86,41.25,6.68,41.04,265,5,22,102,25,1570.45
DS_3370,13.194641,79.87917,169,5.06,98,33.9,27.99,34.53,16.8,70.6,57,7,0,91,4,1375.56
DS_3371,12.718716,79.909432,286,4.98,63,34.08,5.75,42.05,12.96,41.09,96,13,23,213,42,2585.04
DS_3372,13.095303,80.105924,291,5.96,44,13.78,25.07,29.94,14.2,89.68,183,2,6,153,37,3292.59
DS_3373,12.764635,80.077823,285,2.72,33,16.39,27.47,25.35,12.72,49.17,56,1,22,418,12,2092.02
DS_3374,13.161969,80.320481,249,11.43,58,26.9,15.63,37.38,18.92,75.54,261,27,31,211,18,2305.16
DS_3375,13.31494,80.206516,98,3.83,51,37.79,4.46,34.16,4.14,47.75,258,10,19,390,5,889.82
DS_3376,13.278025,80.071693,236,3.94,84,43.38,19.09,36.34,19.78,67.0,213,10,14,203,44,2056.61
DS_3377,13.260851,79.919532,87,8.47,93,8.89,9.34,42.99,16.62,44.03,185,26,21,376,5,760.07
DS_3378,12.687722,79.958786,65,9.24,83,46.65,7.77,44.4,11.78,78.34,254,5,10,458,15,521.16
DS_3379,12.588385,80.202851,169,9.37,59,46.75,18.3,37.69,13.25,69.25,137,7,23,52,28,1965.58
DS_3380,13.198949,80.096407,137,5.75,30,5.36,12.62,40.28,12.98,44.31,95,12,11,422,17,1603.74
DS_3381,12.868347,80.160449,264,10.73,37,27.79,22.72,26.68,1.17,82.43,291,15,18,92,31,2535.64
DS_3382,12.932346,79.919474,168,7.44,101,31.42,18.96,28.21,4.36,67.35,113,17,0,439,28,1414.77
DS_3383,12.531149,80.264034,127,6.39,64,29.92,25.39,39.66,19.23,86.08,208,11,4,103,42,1076.1
DS_3384,12.759576,80.396777,76,10.1,36,32.71,4.58,33.63,10.69,85.83,72,20,31,357,16,797.58
DS_3385,12.533676,79.980558,123,4.44,106,27.65,9.34,33.92,7.57,86.03,110,23,0,62,41,1124.1
DS_3386,13.379186,80.14406,172,10.6,77,18.22,18.31,31.17,15.24,43.89,258,20,9,499,47,1564.69
DS_3387,12.743397,80.482869,205,7.39,108,9.31,26.77,37.15,10.49,46.05,99,18,12,161,4,1760.38
DS_3388,13.057337,80.033269,266,11.0,93,14.38,24.96,28.7,0.26,89.39,95,23,7,105,31,2316.06
DS_3389,12.538979,80.216532,243,4.02,15,38.31,21.35,37.54,14.72,64.38,265,4,12,153,28,2216.22
DS_3390,13.166847,79.863137,94,11.36,67,15.85,18.5,28.48,14.64,51.91,92,18,19,224,28,1214.98
DS_3391,12.823027,80.224211,210,8.88,15,42.34,20.05,26.28,3.3,78.48,187,8,1,498,41,1926.37
DS_3392,13.397919,79.862742,177,8.18,69,23.16,8.77,31.61,19.13,53.21,144,30,28,371,2,1613.83
DS_3393,13.388118,80.471465,109,6.22,90,23.65,19.07,29.62,4.48,76.36,286,11,11,117,3,879.64
DS_3394,12.825291,80.300964,227,11.56,28,44.08,16.33,42.78,9.15,81.86,197,14,12,62,43,2079.19
DS_3395,13.400961,80.351712,175,6.44,70,14.64,13.38,26.1,2.29,79.21,193,22,21,335,24,1588.44
DS_3396,13.496158,80.292873,223,6.99,26,13.53,26.97,28.53,12.07,53.7,255,12,7,381,21,2743.81
DS_3397,13.325416,80.21281,84,9.81,58,49.34,25.39,35.97,7.51,60.08,52,23,14,210,41,1087.07
DS_3398,13.344871,80.114939,288,4.85,12,29.33,5.07,34.62,7.06,60.66,79,12,6,215,10,2651.26
DS_3399,12.749009,80.400861,90,4.91,119,13.57,29.61,25.92,16.54,64.56,67,20,6,348,7,656.99
DS_3400,13.076702,80.469785,235,9.75,43,12.46,9.21,25.15,0.19,48.37,236,26,21,417,26,2170.68
DS_3401,12.567256,80.149325,254,3.29,71,43.77,8.81,44.76,15.96,62.62,247,4,18,403,43,2219.45
DS_3402,12.594918,80.452075,232,10.23,69,31.99,28.48,38.18,11.43,65.54,261,1,2,308,45,2020.39
DS_3403,13.498893,80.208333,182,8.25,77,10.18,15.01,32.31,19.72,66.59,84,28,15,92,21,1609.08
DS_3404,12.826639,80.176869,54,7.39,96,44.91,24.74,34.41,11.79,81.0,196,7,11,378,2,361.53
DS_3405,13.248184,80.118138,199,4.29,91,24.98,10.78,30.33,1.11,65.87,75,13,13,248,26,1660.84
DS_3406,13.306665,79.946501,83,9.86,43,49.52,26.58,31.9,1.01,51.54,84,5,1,181,10,714.29
DS_3407,13.358023,79.802604,242,10.05,38,17.68,25.47,37.98,17.66,73.16,125,36,15,141,26,2294.22
DS_3408,13.497628,79.969054,236,6.83,69,28.8,17.03,42.66,16.82,79.87,121,6,15,81,6,2259.51
DS_3409,12.741496,80.156806,194,5.89,53,12.79,22.04,28.68,6.92,55.97,298,26,20,306,26,1762.05
DS_3410,12.540351,80.065972,100,4.46,24,24.79,29.03,41.81,12.36,72.27,106,5,0,446,46,902.19
DS_3411,12.911192,80.11394,226,9.54,54,12.94,15.21,27.43,9.79,47.35,150,15,11,85,10,2063.23
DS_3412,12.630081,80.486454,186,8.39,84,18.83,16.34,29.3,19.34,57.1,98,3,1,331,24,1555.83
DS_3413,12.522426,80.045191,251,4.07,112,17.14,22.52,25.74,19.0,85.46,59,6,21,254,38,2160.44
DS_3414,12.860427,80.116528,174,9.94,18,17.74,13.43,27.82,19.68,85.57,262,15,17,199,15,1678.79
DS_3415,13.283738,79.893461,192,10.82,44,48.64,28.95,43.35,17.33,68.77,290,3,13,393,20,1605.14
DS_3416,13.066181,79.83357,158,2.59,19,6.73,4.09,34.19,18.19,75.12,154,6,11,188,25,1424.07
DS_3417,12.812778,80.342787,206,9.72,113,27.36,13.89,26.55,4.35,82.7,286,26,28,330,26,1829.15
DS_3418,13.154342,80.199478,230,10.53,47,33.32,22.27,44.19,16.62,87.93,283,1,4,384,44,1292.59
DS_3419,12.732018,80.332493,202,11.92,38,34.73,14.59,42.58,14.18,64.49,206,22,6,222,16,1869.12
DS_3420,12.514381,79.904904,134,4.38,55,38.95,10.0,40.09,19.26,68.08,272,7,3,213,30,1170.92
DS_3421,13.264353,80.20028,258,5.71,79,39.24,14.16,43.67,11.43,60.78,153,16,23,151,13,2262.95
DS_3422,13.123743,79.97755,268,11.66,92,48.0,26.8,29.4,1.7,43.6,120,15,28,339,22,2360.6
DS_3423,13.262303,79.959643,77,2.94,99,39.01,17.77,41.73,11.95,61.14,147,5,21,467,1,583.88
DS_3424,12.538938,79.808068,200,7.24,82,42.07,12.05,38.8,13.73,79.53,275,3,15,337,25,1701.13
DS_3425,13.33712,79.891239,152,7.07,114,28.95,21.13,42.4,4.41,80.24,271,20,18,151,25,1415.6
DS_3426,13.119526,80.016488,149,8.07,54,34.6,19.52,40.94,7.88,84.62,117,0,3,202,21,1271.79
DS_3427,13.063395,79.881815,52,5.31,86,26.52,18.13,31.93,11.97,42.57,282,5,19,492,41,384.24
DS_3428,13.124614,80.490101,82,11.26,99,17.44,13.56,40.49,7.48,66.36,271,11,19,170,27,801.82
DS_3429,13.364433,80.016043,248,4.7,117,19.1,4.95,30.25,7.5,45.37,266,13,0,106,5,2064.47
DS_3430,13.086937,79.891227,118,8.5,62,21.22,19.76,31.57,2.66,50.04,127,14,12,156,47,1074.49
DS_3431,13.08095,79.939358,139,6.96,93,20.33,14.33,27.16,18.81,85.01,73,23,19,288,38,1200.89
DS_3432,13.490679,80.211392,66,4.67,11,28.99,14.58,43.7,15.01,64.84,92,17,19,462,18,700.41
DS_3433,13.25673,79.84483,130,3.89,13,16.14,9.32,30.82,0.02,77.93,144,16,21,70,20,1334.13
DS_3434,12.942294,80.403704,160,11.57,80,28.25,9.73,35.41,15.31,43.22,294,8,8,122,41,1361.07
DS_3435,13.207397,80.47305,116,7.61,28,46.23,24.26,32.83,14.8,60.84,175,14,9,390,19,1126.01
DS_3436,12.88923,79.972723,116,8.04,108,23.27,15.94,44.2,0.19,73.71,216,17,5,70,30,913.39
DS_3437,12.728875,80.115067,83,9.83,20,15.02,5.95,31.7,7.39,46.67,141,23,21,480,26,857.57
DS_3438,13.096852,79.815494,57,2.81,92,20.61,4.24,40.57,12.13,56.29,202,20,6,465,14,379.45
DS_3439,13.428182,80.248497,94,9.14,41,44.46,9.07,42.11,9.06,43.23,132,17,22,455,43,899.48
DS_3440,13.42914,80.089748,109,3.65,23,47.38,16.16,33.71,15.56,72.57,245,4,15,347,30,1090.6
DS_3441,12.841905,79.989041,233,9.4,58,44.9,19.67,32.56,8.51,88.54,83,15,16,60,8,2131.71
DS_3442,13.027677,79.944786,119,3.41,78,17.93,6.88,39.95,3.08,81.35,273,8,23,107,49,908.94
DS_3443,12.711636,80.257816,150,10.32,34,22.45,14.71,43.26,19.53,88.73,266,21,0,403,16,952.66
DS_3444,13.495631,80.091352,158,8.81,23,48.87,4.96,40.1,4.84,82.28,168,2,8,289,18,1408.41
DS_3445,13.481118,79.925762,199,5.86,48,19.57,4.02,29.54,14.35,82.76,263,23,18,346,31,2371.64
DS_3446,13.149509,80.282376,210,5.59,21,11.2,26.31,42.77,2.86,68.86,102,23,14,135,9,1991.18
DS_3447,13.304414,80.195551,227,3.49,58,17.69,20.78,32.75,6.58,65.91,269,13,3,458,39,2072.26
